CellID,AHP,AP height,AP1-AP2int,AP9-AP10int,Adaptation,Halfwidth,Latency,Max dV/dt,Max firing freq,Membrane capacitance,Membrane resistance,Membrane time constant,Min dV/dt,Min latency,Rheobase,Sag Ratio,TH,Vm,dV/dt ratio,mAHP,minISI,staining
191022_16,15.8081016540527,65.3686504364013,58.1,85.2,1.34810126582278,0.587302185133849,497.95,11.5966787338256,22.0,120.269362637362,77.056884765625,8.35,-6.86645460128784,174.2,240.0,0.922755700811952,-34.698486328125,-69.5388793945312,1.68888886728394,1.495361328125,22.55,WFS1
191022_17,16.1132793426513,57.6782188415527,95.3,61.9,0.683222958057395,0.731653556068446,245.1,10.8642568588256,42.0,105.973153356894,122.451782226562,11.4,-4.45556598901748,245.1,160.0,0.906849283167562,-30.5480937957763,-68.8217163085937,2.4383561786774,1.28173828125,13.3,WFS1
191022_19,18.1884765625,71.954345703125,100.25,84.2,0.992339422510312,0.639783758832869,746.85,16.473388671875,31.0,152.828350305499,84.075927734375,11.45,-5.77392578125,117.25,200.0,0.956136975759907,-32.5439453125,-66.8061828613281,2.85306553911205,0.738525390625,23.4,WFS1
191022_21,14.5751953125,71.160888671875,70.75,59.0,0.958570268074736,0.682223538636906,753.6,14.483642578125,55.0,154.063781452192,87.2802734375,16.35,-5.352783203125,199.55,80.0,0.928024936242561,-32.489013671875,-60.5328369140625,2.70581527936146,0.579833984375,13.35,WFS1
191024_1,16.2963829040527,67.901611328125,59.8,37.85,0.731400966183574,0.670805538805528,522.4,10.5590811967849,80.0,105.287398200511,106.8115234375,9.8,-5.79834008216857,204.75,160.0,0.892574997067534,-35.5224609375,-70.001220703125,1.82105241278567,1.251220703125,11.45,WFS1
191024_17,4.30297470092773,51.3000478744506,65.44744680851062,61.29055793991416,1.014904223434912,1.17803995374928,3.6,3.63159132003784,1.0,82.553635359116,35.858154296875,2.85,-3.05175828933715,3.3,400.0,0.92626728110599,-40.130615234375,-55.8944664001464,1.18999965781255,1.4801025390625,12.905531914893624,WFS1
191024_2,8.14819526672363,31.8908672258257,15.95,16.7,1.10596026490066,0.724920929416513,10.15,4.85229587554931,47.0,156.981581395348,37.384033203125,5.15,-2.86865234375,10.15,400.0,0.995535714285714,-31.7687969207763,-48.8342247009277,1.69148969414893,0.91552734375,11.25,WFS1
191024_20,15.838623046875,45.819091796875,47.15,72.3,1.36415094339622,1.0066585994801,265.9,3.8818359375,7.0,124.858130261408,97.1221923828125,10.75,-3.08837890625,68.8,200.0,0.895608108108108,-25.970458984375,-64.9679565429687,1.25691699604743,0.445556640625,11.7,WFS1
191024_3,15.301513671875,66.387939453125,104.7,64.6,0.869448183041722,0.704309064821604,301.1,9.11865234375,65.0,98.8495984329089,131.378173828125,11.55,-5.413818359375,301.1,120.0,0.860186092066601,-35.894775390625,-63.9990234375,1.68432919954904,1.318359375,7.9,WFS1
191104_16,13.348388671875,75.469970703125,76.85,73.0,0.874775314559616,0.729762674225268,982.1,15.631103515625,41.0,159.76300295234,101.776123046875,14.45,-4.9560546875,74.65,160.0,0.851829080848447,-32.958984375,-68.9901733398437,3.1539408866995,1.2939453125,13.35,WFS1
191104_17,16.89453125,66.387939453125,96.55,71.8,0.730417090539165,0.682165706047209,687.85,12.39013671875,46.0,103.670338037413,146.17919921875,12.05,-5.078125,150.75,120.0,0.903367875647668,-34.539794921875,-75.0552368164062,2.43990384615384,1.1962890625,14.15,WFS1
191105_10,19.49462890625,67.68798828125,83.45,101.45,1.52671181339352,0.569613255984407,409.85,12.261962890625,19.0,102.972676431424,96.282958984375,8.85,-7.305908203125,123.3,200.0,0.778469750889679,-35.09521484375,-68.7391662597656,1.67836257309941,3.558349609375,27.35,WFS1
191105_11,19.0734825134277,69.061279296875,91.3,115.1,1.41836105976586,0.612549221652872,273.9,14.1906728744506,10.0,147.59378402926,75.9124755859375,10.05,-6.28662058711051,227.1,280.0,0.844181382732437,-34.7900390625,-72.0108032226562,2.25728158361359,3.387451171875,60.5,WFS1
191105_5,13.287353515625,62.24365234375,71.4,69.1,0.978060863411181,0.866485110429561,257.25,9.747314453125,50.0,112.66232326378,130.844116210937,13.8,-3.8818359375,118.55,160.0,0.909615867436605,-33.685302734375,-71.1361694335937,2.51100628930817,2.1484375,9.75,WFS1
191105_7,14.739990234375,31.378173828125,70.6,58.15,0.911442006269592,0.844682805137296,259.9,4.571533203125,80.0,60.0134827082318,188.751220703125,9.4,-2.1240234375,259.9,120.0,0.89343339587242,-27.91748046875,-70.4727172851562,2.15229885057471,4.083251953125,9.05,WFS1
191105_8,18.267822265625,71.38671875,82.8,58.75,0.85891812865497,0.615770298540976,737.1,14.39208984375,28.0,92.6364881474977,89.874267578125,8.05,-6.500244140625,185.8,160.0,0.703105968331303,-34.356689453125,-70.0827026367187,2.21408450704225,3.94287109375,22.8,WFS1
191105_9,11.737060546875,54.510498046875,52.4,83.05,1.35813573180703,0.728241611062539,12.0,7.65380859375,67.0,114.612596975673,137.252807617187,13.3,-4.7607421875,12.0,0.0,0.8723044397463,-39.178466796875,-52.7938842773437,1.6076923076923,0.13427734375,7.0,WFS1
191107_1,14.4348106384277,63.2934551239013,68.5,66.75,1.07401448109412,0.728806730878099,500.95,10.7421879768371,85.0,109.552767515283,123.214721679687,11.2,-5.096435546875,192.15,120.0,0.862637315466111,-35.247802734375,-65.9423828125,2.10778452470059,1.77001953125,7.9,WFS1
191107_3,13.922119140625,49.285888671875,83.6,56.4,0.672629695885509,0.876012290620453,397.5,6.195068359375,66.0,89.8221527001862,112.228393554687,9.2,-3.4423828125,213.85,200.0,0.858289510102408,-31.243896484375,-63.1509399414062,1.79964539007092,0.457763671875,10.15,WFS1
191107_4,10.4248046875,40.765380859375,45.2,48.55,0.986788617886178,0.79442193046259,555.8,5.694580078125,23.0,128.802,38.909912109375,13.05,-3.179931640625,60.85,120.0,0.682005494505494,-37.9150390625,-49.6640014648437,1.79078694817658,0.0,11.25,WFS1
191107_7,12.481689453125,68.26171875,40.15,50.35,1.25561097256857,0.611358395299151,308.0,13.1591796875,32.0,94.5230769230769,10.2996826171875,0.75,-6.427001953125,54.65,960.0,1.1625,-40.411376953125,-60.2700805664062,2.04748338081671,1.806640625,17.35,WFS1
191114_16,19.10400390625,62.97607421875,67.45,34.85,0.692154915590864,0.561726294540015,428.35,13.17138671875,75.0,106.056893137589,127.944946289062,11.85,-6.50634765625,153.25,80.0,0.869349230004967,-34.173583984375,-62.8607177734375,2.02439024390243,0.323486328125,11.05,WFS1
191115_1,14.5263633728027,68.939208984375,74.3,65.9,0.951624548736462,0.636661632976466,317.6,15.4724111557006,31.0,185.594999450757,67.901611328125,12.85,-5.67626857757568,92.6,120.0,0.948888903086415,-36.163330078125,-57.1441612243652,2.72580674156699,0.335693359375,22.3,WFS1
191115_10,14.4958477020263,56.8542442321777,67.25,52.75,0.850120870265914,0.649891214120032,787.05,10.8947746753692,63.0,120.347927272727,95.367431640625,10.1,-5.12695267796516,210.0,160.0,0.932624083609966,-29.8461894989013,-65.6173706054687,2.12500004577637,0.6103515625,10.8,WFS1
191115_2,16.656494140625,69.61669921875,59.0,47.3,0.822608695652173,0.665811653391618,244.6,12.481689453125,45.0,147.27763608087,111.6943359375,14.45,-5.46875,96.1,120.0,0.886243386243386,-35.63232421875,-61.9357299804687,2.28236607142857,0.42724609375,18.6,WFS1
191115_5,16.36962890625,57.989501953125,77.15,54.15,0.790510948905109,0.636892514248107,256.25,10.894775390625,71.0,113.389268292682,110.397338867187,11.35,-5.55419921875,256.25,120.0,0.891869237217099,-34.3505859375,-63.5992431640625,1.96153846153846,3.070068359375,7.25,WFS1
191115_6,13.446044921875,53.802490234375,76.75,108.85,1.68368136117556,0.651012584333004,239.9,9.527587890625,33.0,240.889081081081,37.53662109375,8.5,-4.8095703125,193.2,480.0,1.1003616636528,-36.46240234375,-63.9898681640625,1.98096446700507,0.0,18.75,WFS1
191115_7,15.509033203125,71.20361328125,72.15,52.55,0.748042704626334,0.776457227953767,365.5,14.6484375,46.0,141.146593835349,111.6943359375,13.8,-4.400634765625,130.9,160.0,0.928160048499545,-31.54296875,-69.0008544921875,3.32871012482662,1.068115234375,13.2,WFS1
191118_18,18.3410606384277,66.5893535614013,70.05,64.65,0.886831275720164,0.553968958047131,358.6,13.092041015625,28.0,98.1882120141342,59.50927734375,5.3,-7.11059522628784,130.05,360.0,0.935135091307494,-35.82763671875,-72.3106384277343,1.84120184020935,0.6103515625,24.85,WFS1
191118_2,14.129638671875,72.59521484375,96.95,50.0,0.736919675755342,0.703695187423484,988.1,13.5986328125,39.0,131.762458296751,95.52001953125,11.45,-5.279541015625,258.95,160.0,0.898560898560898,-36.846923828125,-74.25537109375,2.5757225433526,2.01416015625,19.65,WFS1
191118_4,15.667724609375,69.88525390625,86.0,55.45,0.923397169025812,0.653507106524589,261.95,12.884521484375,56.0,141.302503863987,113.449096679687,13.95,-6.09130859375,261.95,160.0,0.873082706766917,-36.077880859375,-67.9568481445312,2.11523046092184,2.001953125,10.15,WFS1
191118_5,13.287353515625,58.3984375,49.35,27.35,0.66383495145631,0.648919705467806,324.9,9.47265625,64.0,161.421044292401,51.3458251953125,8.55,-5.56640625,90.7,240.0,0.920212765957446,-37.860107421875,-55.1875305175781,1.70175438596491,0.0,7.3,WFS1
191125_1,11.2915000915527,56.3659648895263,44.85,44.0,0.987654320987654,0.723458281505366,468.5,9.15527272224426,55.0,85.6424190801034,132.751512527465,9.85,-4.79125973582267,128.15,120.0,0.940554811848548,-35.888671875,-63.8346328735351,1.91082788807989,0.823978424072265,11.3,WFS1
191125_13,10.552978515625,58.355712890625,58.4,43.2,0.962138084632516,0.851904996555833,154.8,8.056640625,63.0,113.881638713225,154.876708984375,15.8,-3.887939453125,64.25,40.0,0.976535541752933,-37.384033203125,-57.0208740234375,2.07221350078492,1.08642578125,5.9,WFS1
191125_14,8.3251953125,49.163818359375,70.5,79.8,0.893617021276595,0.907934615323238,481.7,6.79931640625,43.0,191.453483146067,43.9453125,8.45,-2.886962890625,95.65,240.0,0.961277173913043,-37.933349609375,-54.896240234375,2.35517970401691,0.0,10.6,WFS1
200311_13,15.2893028259277,68.389892578125,71.2,66.8,0.958393113342897,0.721732711301209,244.35,12.6953115463256,45.0,178.950603149189,184.631395339965,26.35,-5.21850550174713,146.85,80.0,0.981298132384745,-36.07177734375,-58.4964716434478,2.43274852198112,2.77710342407226,15.45,WFS1
200311_14,14.94140625,67.51708984375,85.65,52.65,0.906976744186046,0.742769250137536,727.8,13.104248046875,44.0,122.196066790352,88.4246826171875,10.05,-4.888916015625,262.25,200.0,0.918819188191882,-30.60302734375,-71.5885162353515,2.68039950062422,1.220703125,18.65,WFS1
200311_9,21.15478515625,62.26806640625,82.7,76.75,1.0357624831309,0.525190660109942,607.95,15.75927734375,61.0,104.449990281827,87.432861328125,8.2,-6.70166015625,235.85,200.0,0.73339973439575,-31.378173828125,-64.5640055338541,2.35154826958105,3.271484375,14.2,WFS1
200527_18,17.4865684509277,64.2089824676513,87.15,75.75,0.99934036939314,0.636279243565081,224.15,13.031005859375,80.0,77.1219995145073,171.279954910278,10.9,-6.347655788064,82.05,80.0,0.899686507273577,-33.905029296875,-62.3367271423339,2.05288476477855,4.97436904907226,5.45,WFS1
200527_21,18.670654296875,79.65087890625,57.5,41.25,0.797101449275362,0.521703018442027,304.3,19.07958984375,79.0,86.1409043112513,76.904296875,6.25,-8.04443359375,97.2,160.0,0.679519595448799,-36.962890625,-64.1194152832031,2.37177541729893,10.75439453125,3.5,WFS1
200527_4,5.517578125,54.6875,63.0,56.45,0.830147058823529,0.980450004753217,855.7,8.26416015625,37.0,110.51557770457843,114.96961816828293,10.104914529914529,-3.155517578125,117.5,160.0,0.884201079874261,-30.322265625,-47.875334087171,2.61895551257253,1.300048828125,12.7,WFS1
200527_5,15.90576171875,71.484375,65.6,46.05,0.803664921465968,0.799315254077679,818.15,11.181640625,58.0,98.0776669224865,128.021240234375,9.75,-4.754638671875,228.55,120.0,0.839561855670103,-32.781982421875,-71.1428993626644,2.35173299101412,1.1932373046875,8.0,WFS1
200527_6,17.822265625,67.1630859375,69.55,43.25,0.571711830799735,0.784731853071886,676.15,10.455322265625,60.0,103.615707762557,160.980224609375,13.85,-4.9072265625,244.95,80.0,0.929196499602227,-32.720947265625,-65.2019299958881,2.13059701492537,0.506591796875,7.15,WFS1
200531_10,16.54052734375,64.2578125,17.05,30.7,1.91875,0.366821393217625,37.75,19.2138671875,69.0,52.4288,132.4462890625,6.95,-9.31396484375,14.65,160.0,0.806240063593004,-36.187744140625,-69.3148803710937,2.06290956749672,7.525634765625,4.5,WFS1
200531_11,22.125244140625,65.75927734375,73.05,60.6,0.890521675238795,0.608104076820955,509.5,14.349365234375,76.0,90.6719934506754,106.277465820312,8.45,-6.09130859375,201.25,160.0,0.844797687861271,-31.09130859375,-69.705810546875,2.35571142284569,6.70166015625,7.05,WFS1
200531_15,2.740478515625,66.473388671875,27.15,99.55,2.04624871531346,0.859712446369688,89.9,11.62109375,28.0,178.60964360587,41.656494140625,6.5,-4.35791015625,12.7,40.0,0.977895667550839,-33.92333984375,-45.7106018066406,2.66666666666666,0.054931640625,3.5,WFS1
200531_16,4.77294921875,72.79052734375,35.2,82.4,1.8270509977827,0.68800009610228,141.15,16.4794921875,37.0,161.09407821229,13.9617919921875,2.2,-5.0537109375,44.1,440.0,0.94692144373673,-34.28955078125,-53.18359375,3.26086956521739,0.079345703125,18.25,WFS1
200531_2,18.3715829849243,69.8242139816284,55.75,41.45,0.893318965517241,0.635725554098212,347.7,11.9018573760986,51.0,108.22,106.430053710937,10.3,-6.22558784484863,175.4,200.0,0.870619967887471,-15.1062002182006,-49.3713340759277,1.91176442654276,4.5166015625,13.85,WFS1
200531_3,23.809814453125,44.287109375,21.35,27.9,1.34134615384615,0.425362748263819,857.9,8.75244140625,161.0,83.4266,127.639770507812,9.95,-7.26318359375,298.8,240.0,1.05944339367738,-15.802001953125,-53.5377502441406,1.20504201680672,6.14013671875,5.6,WFS1
200531_7,18.670654296875,75.59814453125,53.05,48.9,0.965449160908193,0.610654196872358,221.1,19.525146484375,74.0,86.6266316184754,122.299194335937,8.8,-5.865478515625,94.45,120.0,0.819994819994819,-35.260009765625,-69.9055480957031,3.32882414151925,2.520751953125,6.75,WFS1
200531_9,17.266845703125,76.84326171875,78.8,152.3,1.76887340301974,0.638731179446711,297.1,16.583251953125,16.0,138.640647598488,80.413818359375,9.8,-5.657958984375,94.6,280.0,0.884194053208137,-37.969970703125,-76.3961791992187,2.93096008629989,3.21044921875,42.55,WFS1
160527_1,10.0707969665527,85.4492149353027,3.2,74.25,8.94578313253011,0.73951222164274,56.0,21.0571286678314,28.0,40.7298199855,267.028713226318,9.4,-5.49316501617431,31.7,40.0,0.861271656253129,-38.75732421875,-70.86181640625,3.83333262442141,4.2724609375,3.2,Reelin
160721_2,20.538330078125,54.3212890625,105.05,37.05,0.494989979959919,0.89842487430291,126.85,9.21630859375,94.0,27.9333770491803,194.931030273437,4.55,-3.265380859375,126.85,160.0,0.949661181026137,-25.81787109375,-71.6939290364583,2.82242990654205,0.946044921875,7.4,Reelin
160722_9,18.8293437957763,37.139889717102,18.55,25.1,0.729651162790697,0.821642682778164,74.25,5.82885694503784,56.0,20.9386791187703,346.374416351318,5.1,-2.77709913253784,74.25,80.0,0.927378345566148,-25.1159648895263,-68.3048793247767,2.09890128758607,1.64794921875,5.8,Reelin
160810_4,12.3291015625,46.56982421875,22.05,97.05,3.01866251944012,0.871378520224869,57.05,8.270263671875,35.0,57.9850252618607,363.922119140625,17.95,-2.899169921875,57.05,80.0,0.881990312637604,-31.06689453125,-73.0804443359375,2.85263157894736,3.875732421875,3.25,Reelin
160923_5,9.46044921875,46.966552734375,9.05,63.25,1.60329531051964,0.988523266670616,55.1,6.40869140625,345.0,49.152,125.1220703125,5.4,-2.838134765625,30.5,80.0,0.626142595978062,-35.430908203125,-64.2227172851562,2.25806451612903,5.4931640625,3.35,Reelin
160927_1,15.93017578125,50.9033203125,27.95,56.15,1.60658082975679,0.622320552061454,34.3,9.09423828125,113.0,46.5428763600395,500.106811523437,17.95,-4.82177734375,34.3,40.0,0.828571428571428,-39.48974609375,-61.5570068359375,1.88607594936708,4.730224609375,3.3,Reelin
161025_2,13.2446250915527,80.6579551696777,14.7,52.6,1.20919540229885,1.2253623443967,116.45,10.7421866655349,58.0,60.1495052009868,130.462646484375,6.7,-3.17382764816284,34.7,40.0,0.508351399482824,-39.337158203125,-64.7293090820312,3.38461563020066,5.9814453125,4.4,Reelin
170120_5,25.3601055145263,48.4924278259277,16.35,23.9,1.16870415647921,0.6773329997465,74.1,8.54492163658142,103.0,27.8114994500393,239.181470870971,5.05,-4.18090826272964,11.3,120.0,0.945622113550934,-27.1301250457763,-64.3798812866211,2.04379553427526,2.41089248657226,4.05,Reelin
170130_2,15.380859375,41.046142578125,19.95,27.55,1.2354260089686,1.04517754424287,352.15,4.547119140625,77.0,23.2304843391902,308.990478515625,5.8,-2.50244140625,19.2,40.0,0.928571428571428,-32.958984375,-65.0400797526041,1.8170731707317,2.01416015625,4.5,Reelin
170921_12,13.336181640625,47.308349609375,15.95,21.75,0.614406779661017,0.748064232735474,41.35,6.2255859375,91.0,30.6623867337873,176.315307617187,3.95,-3.84521484375,41.35,120.0,0.933886313735057,-30.462646484375,-66.7022705078125,1.61904761904761,0.93994140625,3.55,Reelin
170921_4,21.4233379364013,47.4853477478027,19.15,20.9,0.742451154529307,0.743152939190233,65.15,7.415771484375,112.0,33.8574839697838,183.868408203125,5.05,-3.78417956829071,65.15,240.0,0.924586767121225,-25.8178691864013,-65.0365490632898,1.95967748108863,7.8125,4.15,Reelin
171124_1,17.4865684509277,54.87060546875,27.95,63.05,1.73452544704264,0.584264218720205,193.35,8.23974609561264,45.0,54.702139207462,469.970655441284,19.25,-6.25610256195068,8.25,0.0,0.899777277270449,-34.85107421875,-50.6683313369751,1.31707337180281,3.173828125,3.0,Reelin
171208_5,17.816162109375,33.88671875,18.2,22.25,1.32047477744807,0.420862333613721,33.3,8.941650390625,149.0,45.4767159051872,259.170532226562,10.1,-4.72412109375,14.6,80.0,0.818015602145295,-31.89697265625,-60.5179850260416,1.89276485788113,1.8798828125,4.55,Reelin
180207_7,16.497802734375,60.2783203125,32.2,67.2,0.697095435684647,0.69482834134889,34.95,11.614990234375,75.0,36.7348540288049,109.100341796875,3.6,-5.072021484375,34.95,80.0,0.593874078275666,-33.184814453125,-65.7510375976562,2.29001203369434,7.537841796875,3.5,Reelin
180213_3,16.3574180603027,64.3005352020263,33.55,28.1,0.946127946127946,0.610480088387656,150.7,13.3972158432006,84.0,56.0034803023711,160.98027229309,7.05,-6.07299757003784,32.25,40.0,0.730659232409173,-38.2080078125,-59.4467124938964,2.20603016693076,0.640869140625,5.4,Reelin
180504_1,19.83642578125,48.052978515625,66.4,34.55,0.76017601760176,0.989502058270052,83.75,5.413818359375,96.0,23.5206649036645,268.478393554687,4.75,-3.021240234375,83.75,80.0,0.916679222540304,-30.078125,-68.8836669921875,1.79191919191919,0.0,3.85,Reelin
180504_5,23.15673828125,45.550537109375,36.4,40.45,0.992638036809815,0.708314586461207,40.7,7.03125,120.0,31.1950302541347,231.3232421875,5.9,-3.948974609375,40.7,120.0,0.901985502678852,-26.5869140625,-65.8309936523437,1.78052550231839,0.0,3.95,Reelin
180507_5,20.477294921875,72.2900390625,54.2,37.9,0.74459724950884,0.528163229577707,270.0,17.28515625,53.0,125.533746478873,55.84716796875,6.8,-7.769775390625,119.85,240.0,0.868753154972236,-34.53369140625,-73.2739616842831,2.22466614296936,1.385498046875,7.65,Reelin
180507_9,23.028564453125,37.176513671875,127.05,55.4,0.505013673655423,0.223282035050779,166.15,14.111328125,140.0,84.878505603985,50.7354736328125,3.9,-10.479736328125,166.15,480.0,0.903771131339401,-28.2470703125,-64.394287109375,1.34653465346534,3.814697265625,6.35,Reelin
180508_1,25.7568359375,72.344970703125,18.1,107.3,4.89954337899543,0.463812072543979,48.55,19.122314453125,56.0,47.748950276243,283.279418945312,10.55,-8.41064453125,24.1,80.0,0.780128794848206,-38.970947265625,-74.3077895220588,2.27358490566037,0.0,4.8,Reelin
180508_6,21.368408203125,43.511962890625,23.4,28.0,0.0496453900709219,0.803681537830442,58.3,5.596923828125,90.0,47.5390673575129,103.683471679687,4.2,-3.436279296875,58.3,280.0,0.947163120567375,-26.74560546875,-74.3222045898437,1.62877442273534,0.52490234375,4.25,Reelin
180809_3,12.640380859375,41.4794921875,76.1,53.2,0.857373086220789,1.03257482478446,512.2,6.390380859375,63.0,48.5817568178393,124.588012695312,6.15,-1.9775390625,82.75,80.0,0.924922440537745,-34.820556640625,-53.7483723958333,3.23148148148148,5.5419921875,6.75,Reelin
180817_7,15.80810546875,48.9501953125,76.05,52.85,0.681935483870967,0.897296934569657,132.05,5.902099609375,43.0,31.8847074293228,149.84130859375,3.7,-3.265380859375,132.05,120.0,0.891506991196271,-37.2802734375,-76.0641915457589,1.80747663551401,3.228759765625,5.0,Reelin
180830_6,17.974853515625,43.51806640625,9.5,20.8,1.48571428571428,0.792027279728772,52.15,5.57861328125,93.0,30.6340276832312,211.410522460937,5.15,-3.43017578125,12.3,120.0,0.954545454545454,-35.198974609375,-72.6438249860491,1.62633451957295,3.21044921875,4.15,Reelin
190219_6,19.085693359375,49.481201171875,31.55,55.85,1.60951008645533,0.594916542268401,89.85,9.356689453125,46.0,92.7658495199821,189.895629882812,15.85,-4.98046875,27.25,80.0,0.858782276059929,-32.989501953125,-63.1915283203125,1.87867647058823,1.348876953125,5.2,Reelin
190829_2,19.25048828125,58.331298828125,44.05,49.6,1.27670527670527,0.429152558112267,546.65,14.288330078125,132.0,81.8221266427717,107.803344726562,10.45,-8.648681640625,113.15,80.0,0.850370703212761,-35.601806640625,-62.7667236328125,1.65208186309103,0.91552734375,4.0,Reelin
191105_12,20.001220703125,69.378662109375,18.45,31.55,1.49881235154394,0.559689273961682,163.5,16.85791015625,79.0,67.2219883817427,270.3857421875,15.45,-6.170654296875,11.75,40.0,0.886594158621532,-32.53173828125,-59.6780395507812,2.73194856577645,0.18310546875,4.25,Reelin
191107_2,20.64208984375,68.29833984375,26.25,36.15,1.1296875,0.45667188734528,113.65,14.013671875,48.0,68.2918728205128,259.933471679687,12.7,-9.088134765625,39.85,80.0,0.85579743708507,-36.46240234375,-68.905029296875,1.54197447951645,0.89111328125,4.5,Reelin
160620_2,28.5034160614013,48.1872539520263,103.1,9.35,0.958974358974358,0.222140317781578,501.65,17.6086411476135,163.0,63.1087407407407,70.953369140625,4.55,-16.0827624797821,110.1,280.0,0.92307688414822,-31.2499980926513,-67.315673828125,1.09487665254956,1.556396484375,5.0,PV
160719_2,27.83203125,72.296142578125,7.6,5.7,0.00791227096057745,0.174158378397314,3.55,36.0107421875,224.0,31.8393522267206,48.065185546875,1.5,-26.824951171875,0.05,560.0,0.896449704142011,-35.46142578125,-64.8457845052083,1.3424345847554,1.28173828125,5.0,PV
160721_1,32.3486328125,56.243896484375,160.5,8.45,1.19858156028368,0.231401685127102,435.0,21.026611328125,220.0,69.9050666666666,57.6019287109375,3.8,-17.547607421875,6.1,400.0,0.938992042440318,-27.587890625,-64.459228515625,1.19826086956521,0.640869140625,5.0,PV
160810_7,24.4140625,53.436279296875,8.55,7.65,1.0,0.261142247985318,7.25,16.4794921875,152.0,82.0949181494662,50.35400390625,4.4,-13.519287109375,7.25,680.0,0.901408450704225,-37.90283203125,-72.880859375,1.21896162528216,5.767822265625,5.6,PV
161115_1,22.94921875,56.5185546875,31.4,24.25,0.791190864600326,0.268889198039104,454.4,18.310546875,235.0,89.3231407407407,51.6891479492187,4.6,-14.46533203125,27.3,400.0,0.899721448467966,-29.23583984375,-63.7046813964843,1.26582278481012,2.25830078125,6.0,PV
170313_1,25.35400390625,41.2841796875,9.0,9.8,1.27272727272727,0.268006331916459,832.8,11.23046875,135.0,97.8820944206008,135.498046875,4.35,-11.920166015625,64.75,480.0,0.925732899022801,-38.629150390625,-64.74365234375,0.942140296979006,1.89208984375,4.1,PV
180207_4,25.762939453125,46.8505859375,12.2,19.55,1.42700729927007,0.24512103069142,25.55,16.729736328125,292.0,88.4260290350128,48.370361328125,3.95,-13.763427734375,13.1,480.0,0.891808346213292,-33.892822265625,-72.427978515625,1.21552106430155,2.178955078125,8.45,PV
200926_9,27.57568359375,46.7529296875,9.8,11.55,1.26229508196721,0.206663809116636,12.8,18.90869140625,152.0,91.423201174743,52.642822265625,4.75,-15.2099609375,9.0,400.0,0.9029284164859,-35.272216796875,-67.6278686523437,1.24317817014446,7.196044921875,5.0,PV
160701_3,20.20263671875,39.1845703125,32.8,43.75,1.1574074074074,0.695911733993325,524.9,5.462646484375,43.0,37.7638415366146,199.127197265625,6.0,-3.90625,57.25,80.0,0.915887850467289,-26.275634765625,-73.089599609375,1.3984375,1.556396484375,14.0,Unknown
160701_4,21.91162109375,64.697265625,54.95,49.55,0.920148560817084,0.582162958037748,387.9,13.36669921875,18.0,67.5797422037422,106.048583984375,6.2,-7.232666015625,89.45,160.0,0.877112135176651,-32.073974609375,-66.1726888020833,1.84810126582278,2.25830078125,47.75,Unknown
160705_5,24.3835430145263,60.4248008728027,19.4,18.6,0.851258581235698,0.367706487025666,20.9,16.8457021713256,163.0,21.2723453426937,292.968654632568,4.95,-9.64355471730232,20.9,80.0,0.912876347353675,-31.0668926239013,-70.2348188920454,1.74683533874717,5.0048828125,5.45,Unknown
160705_7,17.333984375,74.3408203125,114.35,55.6,0.879746835443037,0.569653094380382,383.55,19.287109375,9.0,98.9041465201465,178.909301757812,15.45,-6.8359375,165.0,160.0,0.866063348416289,-34.912109375,-58.4980357776988,2.82142857142857,3.96728515625,76.8,Unknown
160722_3,12.3596153259277,79.5288047790527,83.65,81.0,0.848167539267015,0.715983881405518,857.0,17.0288066864013,13.0,128.667082951309,94.2230224609375,10.7,-5.12695121765136,96.45,120.0,0.800622975320473,-35.70556640625,-68.8323974609375,3.32142943505559,2.8076171875,53.5,Unknown
160722_4,14.617919921875,84.381103515625,83.15,66.35,0.803755299818291,0.687347351084706,751.75,24.169921875,29.0,174.762666666666,62.9425048828125,10.3,-5.37109375,81.55,160.0,0.728712871287128,-34.66796875,-66.30859375,4.5,2.86865234375,23.95,Unknown
160804_11,30.8227519989013,58.4411582946777,7.95,9.35,0.719230769230769,0.168857676597119,7.9,29.2968726158142,206.0,69.6319660000166,51.4984130859375,3.4,-23.4680171012878,5.9,280.0,0.794736909626016,-28.0761699676513,-58.8165245056152,1.24837443612594,1.617431640625,3.1,Unknown
160804_13,13.36669921875,22.52197265625,31.85,11.7,0.273684210526315,0.509686930250537,279.4,4.364013671875,118.0,60.4715109573241,187.301635742187,10.0,-2.532958984375,279.4,360.0,0.907849829351535,-22.4609375,-61.8194580078125,1.72289156626506,0.1220703125,5.0,Unknown
160804_4,13.3056602478027,68.9086894989013,91.9,69.6,0.890595009596928,0.701596428612626,92.3,11.4440913200378,21.0,134.328447204968,81.2530517578125,8.25,-5.31005764007568,58.35,400.0,0.802973977695167,-37.017822265625,-65.5891414642333,2.15517271105831,1.40380859375,38.45,Unknown
160804_5,14.09912109375,72.174072265625,57.85,48.95,0.744486692015209,0.809795536005213,142.95,14.801025390625,31.0,135.2049009009,99.5635986328125,11.45,-4.7607421875,73.3,200.0,0.821646341463414,-34.48486328125,-70.7122802734375,3.10897435897435,2.960205078125,19.45,Unknown
160804_9,12.5732421875,56.732177734375,90.6,117.15,1.20773195876288,0.90697748736409,120.7,8.636474609375,32.0,120.074211829436,148.391723632812,16.65,-3.448486328125,43.05,80.0,0.889596602972399,-32.2265625,-58.3450317382812,2.50442477876106,1.129150390625,11.0,Unknown
